Restaurant_Name,Category,Pricing_for_2,Locality,Dining_Rating,Dining_Review_Count,Delivery_Rating_Count,Website,Address,Phone_No,Latitude,Longitude
Indyaki - Radisson Blu,"North Indian, Mughlai, Desserts",3000," Radisson Blu, Paschim Vihar, New Delhi",4.1,291,2,https://www.zomato.com/ncr/indyaki-radisson-blu-paschim-vihar-delhi,"Radisson Blu, District Centre, Outer Ring Road, Paschim Vihar, New Delhi",919717000000,28.66690626,77.09065676
Mad Over Donuts,"Desserts, Beverages",500," M Block Market, Greater Kailash 1 (GK1), New Delhi",4.1,361,6338,https://www.zomato.com/ncr/mad-over-donuts-greater-kailash-gk-1-new-delhi,"S-13, M Block Market, Greater Kailash (GK) 1, New Delhi",911147000000,28.54993198,77.23343678
Shawarma Factory,"Arabian, Biryani, Lebanese",450," Jaipuria Sunrise Plaza, Indirapuram, Ghaziabad",4.1,187,1402,https://www.zomato.com/ncr/shawarma-factory-1-indirapuram-ghaziabad,"Plot 12A, SD 106, Ground Floor, Jaipuria Sunrise Greens, Ahinsa Khand, Indirapuram, Ghaziabad",917429000000,28.64013019,77.37774733
Tunday Kababi,"Lucknowi, Mughlai",600," Qutab Plaza, DLF Phase 1, Gurgaon",4.1,696,1,https://www.zomato.com/ncr/tunday-kababi-dlf-phase-1,"B 2, Qutab Plaza, DLF Phase 1, Gurgaon",911244000000,28.4710904,77.10172657
Brown Sugar,"Fast Food, Chinese, Bakery, Desserts, North Indian, Beverages",500," M Block Market, Greater Kailash 1 (GK1), New Delhi",4.1,1259,17300,https://www.zomato.com/ncr/brown-sugar-greater-kailash-gk-1-new-delhi,"M-73, M Block Market, Greater Kailash (GK) 1, New Delhi",911142000000,28.55081373,77.23394539
Karnataka,"South Indian, North Indian, Chinese",700," Yusuf Sarai, New Delhi",4.1,542,2487,https://www.zomato.com/ncr/karnataka-yusuf-sarai-new-delhi,"60/5, Yusuf Sarai Market, Yusuf Sarai, New Delhi",911127000000,28.55932927,77.20709816
Vaishno Punjabi Dhaba,North Indian,500," Prashant Vihar, New Delhi",4.1,403,604,https://www.zomato.com/ncr/vaishno-punjabi-dhaba-prashant-vihar-new-delhi,"E-16/316, Pocket 16, Sector 8, Rohini, Near Prashant Vihar, New Delhi",919312000000,28.7042537,77.12134224
Ama Thakali,"Nepalese, Chinese",400," Majnu ka Tila, New Delhi",4.1,327,39,https://www.zomato.com/ncr/ama-thakali-majnu-ka-tila-new-delhi,"House 40, 1st Floor, New Aruna Nagar, Majnu ka Tila, New Delhi",911165000000,28.70245648,77.2286953
The Burger Company,"Burger, Fast Food, Beverages",400," Global Foyer, Palam Vihar, Gurgaon",4.1,217,1636,https://www.zomato.com/ncr/the-burger-company-palam-vihar,"Ground Floor 11, Global Foyer, Palam Vihar, Delhi NCR",920000000000,28.51203243,77.04015646
The Coffee Bean & Tea Leaf,"Coffee, Tea, Cafe, Fast Food, Sandwich, Bakery, Desserts, Beverages",800," Select Citywalk Mall, Saket, New Delhi",4.1,1045,992,https://www.zomato.com/ncr/the-coffee-bean-tea-leaf-saket-new-delhi,"1st Floor, Select Citywalk Mall, Saket, New Delhi",911141000000,28.5286311,77.219521
4th Street Cafe,"Fast Food, Beverages, Cafe",500," Preet Vihar, New Delhi",4.1,555,3929,https://www.zomato.com/ncr/4th-street-cafe-preet-vihar-new-delhi,"Shop 14, G Block, DDA Market 1st, Preet Vihar, New Delhi",911122000000,28.64229235,77.29801666
HashStix,"Burger, Momos, Fast Food, Desserts, Beverages",400," Sector 15, Faridabad",4.1,470,5736,https://www.zomato.com/ncr/hashstix-sector-15-faridabad,"Shop 20, Sector 15, Faridabad",919872000000,28.3955983,77.32418362
Nirula's,"Fast Food, Pizza, Ice Cream, Beverages, Desserts",500," Sushant Lok, Gurgaon",4.1,421,10400,https://www.zomato.com/ncr/nirulas-sushant-lok,"Shop 1 - 2, Sri Ram Complex, C Block, Near SRS Mall, Sushant Lok, Gurgaon",919600000000,28.45338791,77.08256956
Om Sai Ram Andhra Mess,"Biryani, South Indian",400," Sector 45, Gurgaon",4.1,299,7376,https://www.zomato.com/ncr/om-sai-ram-andhra-mess-sector-45,"183, Sri Mangal Niwas, Kanhai Village, Opposite Ramada Central, Sector 45, Gurgaon",918448000000,28.4486419,77.0717093
La Vie Pizzeria,"Pizza, Fast Food, Beverages",1000," Khan Market, New Delhi",4.1,680,1123,https://www.zomato.com/ncr/la-vie-pizzeria-khan-market-new-delhi,"P1, Sujan Singh Park, Opposite Gopal Mandir, Khan Market, New Delhi",918010000000,28.60014049,77.2271641
Arabian Delites,"Arabian, Fast Food, Wraps, Rolls",500," Flyover Market, Defence Colony, New Delhi",4.1,457,4417,https://www.zomato.com/ncr/arabian-delites-defence-colony-new-delhi,"23, Flyover Market, Defence Colony, New Delhi",911124000000,28.57743856,77.23817725
Madras Cafe,"South Indian, Chinese",300," Shahdara, New Delhi",4.1,642,8079,https://www.zomato.com/ncr/madras-cafe-2-shahdara-new-delhi,"Shop C-1/177, Yamuna Vihar, Shahdara, New Delhi",919999000000,28.70085933,77.27310531
The Chocolate Villa,"Bakery, Fast Food, Desserts, Beverages",500," Crescent Square Mall, Rohini, New Delhi",4.1,462,1357,https://www.zomato.com/ncr/the-chocolate-villa-rohini-new-delhi,"20, Crescent Square Mall, DC Chowk, Sector 9, Rohini, New Delhi",911146000000,28.71860166,77.1251047
Bistro 37,"Cafe, Chinese, Italian, Sandwich, Burger, Beverages, Continental",900," Hajipur, Noida",4.1,457,5685,https://www.zomato.com/ncr/bistro--hajipur,"First Floor, Yaduvanshi Tower, Hajipur Market, Sector 104, Near Hajipur, Noida",918800000000,28.53884557,77.365265
Anjlika,"Bakery, Fast Food, Rolls, Ice Cream, Desserts, Beverages",400," Rajouri Garden, New Delhi",4.1,366,146,https://www.zomato.com/ncr/anjlika-rajouri-garden-new-delhi,"F-146, Rajouri Garden, New Delhi",911146000000,28.64240828,77.12307092
Cake Desire,Bakery,300," Palam Vihar, Gurgaon",4.1,179,1170,https://www.zomato.com/ncr/cake-desire-palam-vihar,"Shop 2, Opposite Golds Gym, Palam Vihar, Gurgaon",918800000000,28.51258306,77.03789838
The Regal Kitchen,"North Indian, Chinese, Momos",400," Sector 7, Dwarka, New Delhi",4.1,194,2172,https://www.zomato.com/ncr/the-regal-kitchen-sector-7-dwarka-new-delhi,"D-467, 1st Floor, Ramphal Chowk, Palam Extension, Sector 7, Dwarka, New Delhi",919311000000,28.5851759,77.06891108
Too Indian,"North Indian, Continental",1400," Rajouri Garden, New Delhi",4.1,2215,428,https://www.zomato.com/ncr/too-indian-rajouri-garden-new-delhi,"A 39, Vishal Enclave, Rajouri Garden, New Delhi",918384000000,28.65063131,77.12017681
Veda,"North Indian, Mughlai, Beverages, Biryani",1600," Connaught Place, New Delhi",4.1,1722,110,https://www.zomato.com/ncr/veda-connaught-place-new-delhi,"H-27, Outer Circle, Connaught Place, New Delhi",911142000000,28.63528077,77.21814115
Khan Chacha,"North Indian, Mughlai, Rolls, Beverages",600," Khan Market, New Delhi",4.1,3469,1080,https://www.zomato.com/ncr/khan-chacha-khan-market-new-delhi,"Shop 50, 1st Floor, Middle Lane, Khan Market, New Delhi",911144000000,28.59972307,77.22631317
Al Lazeez,"North Indian, Mughlai, Rolls, Biryani",400," Lajpat Nagar 4, New Delhi",4.1,869,20800,https://www.zomato.com/ncr/al-lazeez-lajpat-nagar-4-new-delhi,"22, Ground Floor, Guru Nanak Market, Lajpat Nagar 4, New Delhi",918861000000,28.56280261,77.23794322
Havmor Ice Cream,"Ice Cream, Desserts",200," Janakpuri, New Delhi",4.1,280,2667,https://www.zomato.com/ncr/havmor-ice-cream-janakpuri-new-delhi,"C-1, Janakpuri Main Road, Janakpuri, New Delhi",911146000000,28.62126415,77.08222222
Breakfast Point,North Indian,200," Prashant Vihar, New Delhi",4.1,271,1863,https://www.zomato.com/ncr/breakfast-point-prashant-vihar-new-delhi,"A-76, Lancer Convent School Road, Prashant Vihar, New Delhi",911165000000,28.71032869,77.13369414
Kake Da Hotel,"North Indian, Mughlai, Rolls, Chinese",700," Jail Road, New Delhi",4.1,282,1950,https://www.zomato.com/ncr/kake-da-hotel-1-jail-road-new-delhi,"HL 3, Hari Nagar, Jail Road, New Delhi",917304000000,28.62561863,77.1012307
Surahi By The Rajkamal,"North Indian, Chinese",1300," Connaught Place, New Delhi",4.1,424,11,https://www.zomato.com/ncr/surahi-by-the-rajkamal-connaught-place-new-delhi,"M-58 & 59, Connaught Place, New Delhi",911150000000,28.63387563,77.22198375
The Chinese Hut,"Chinese, Fast Food, Momos",600," Aditya City Centre, Indirapuram, Ghaziabad",4.1,531,1398,https://www.zomato.com/ncr/the-chinese-hut-indirapuram-ghaziabad,"SPL 2, Aditya City Centre, Indirapuram, Ghaziabad",911204000000,28.63887107,77.36121152
Wabi Sabi,"Bakery, Fast Food, Desserts",500," Sector 93, Noida",4.1,193,865,https://www.zomato.com/ncr/wabi-sabi-sector-93-noida,"Shop 7 & 8, Choudhary Dharam Singh Market, Near ELT, Sector 93, Noida",919719000000,28.52040794,77.3845236
Makhani Siingh,"North Indian, Mughlai, Biryani, Rolls",550," The Great India Place, Sector 38, Noida",4.1,391,1042,https://www.zomato.com/ncr/makhani-siingh-sector-38-noida,"3rd Floor, Great India Place Mall, Sector 38A, Near Sector 38, Noida",919626000000,28.56703613,77.32546236
BTW,"North Indian, Street Food, South Indian, Chinese",500," Living Style Mall, Jasola, New Delhi",4.1,946,17800,https://www.zomato.com/ncr/btw-jasola-new-delhi,"1 & 2, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi",911141000000,28.54096298,77.29668126
Angels In My Kitchen,"Bakery, Fast Food",400," Cyber Hub, DLF Cyber City, Gurgaon",4.1,1387,4960,https://www.zomato.com/ncr/angels-in-my-kitchen-dlf-phase-3,"K 10A, Cyber Hub, DLF Cyber City, DLF Phase 3, Gurgaon",911245000000,28.4963163,77.0889169
Subway,"Healthy Food, Fast Food, Salad, Wraps",500," Vijay Nagar, New Delhi",4.1,750,42900,https://www.zomato.com/ncr/subway-vijay-nagar-new-delhi,"F-21 B, Single Storey, Hudson Lane, Opposite NDPL House, Vijay Nagar, New Delhi",911145000000,28.69379696,77.20442299
Chinese Veg Crunch,"Chinese, Momos, North Indian",500," Rohini, New Delhi",4.1,180,8462,https://www.zomato.com/ncr/chinese-veg-crunch-rohini-new-delhi,"Shop 31 & 32, Ground Floor, CSC - 6, Sector 16 Rohini, New Delhi",919954000000,28.73523883,77.11979829
GreeNox Lounge,"Salad, Healthy Food, Juices, Beverages",500," Sector 62, Noida",4.1,225,2431,https://www.zomato.com/ncr/greenox-lounge-sector-62-noida,"C-28, Logix Cyber Park, C Block, Sector 62, Noida",917827000000,28.61224766,77.36662522
Locale,"North Indian, Beverages, Italian, Mughlai",2000," Saket, New Delhi",4.1,882,466,https://www.zomato.com/ncr/locale-saket-new-delhi,"17, 2nd Floor, Community Centre, Near PVR Anupam, Saket, New Delhi",919958000000,28.52327279,77.20706765
Delhi Barbeque,"North Indian, Street Food, Beverages, Desserts",1100," Mahipalpur, New Delhi",4.1,248,7,https://www.zomato.com/ncr/delhi-barbeque-mahipalpur-new-delhi,"IGI Airport Road, NH 8, Mahipalpur Extension, Mahipalpur, New Delhi",917504000000,28.54870505,77.12700572
Harish Bakery,"Bakery, Chinese, South Indian, Fast Food, North Indian, Beverages, Street Food, Desserts",500," Old Railway Road, Gurgaon",4.1,908,5369,https://www.zomato.com/ncr/harish-bakery-old-railway-road,"Shop 21/11, Opposite Sector 7 Market, Old Railway Road, Gurgaon",919812000000,28.47192713,77.01847583
Throttle Shrottle,"Cafe, North Indian, Fast Food, Beverages",600," Gwal Pahari, Gurgaon",4.1,453,0,https://www.zomato.com/ncr/throttle-shrottle-gwal-pahari,"Opposite Valley View Apartments, Gwal Pahari, Delhi NCR Faridabad Road, Gwal Pahari, Gurgaon",919560000000,28.42787429,77.14290854
Refections- The Juice Bar,"Beverages, Juices, Salad",300," Yusuf Sarai, New Delhi",4.1,430,2738,https://www.zomato.com/ncr/refections-the-juice-bar-yusuf-sarai-new-delhi,"I-130/1, Gautam Nagar, Sudarshan Cinema Road, Yusuf Sarai, New Delhi",911141000000,28.56109908,77.20986184
DIOS The Neighbourhood Bistro,"Italian, Continental, Mexican, North Indian",1300," Sector 132, Noida",4.1,381,2454,https://www.zomato.com/ncr/dios-the-neighbourhood-bistro-sector-132-noida,"B-36, Block A, Express Trade Tower 2, Noida-Greater Noida Expressway, Sector 132, Noida",918130000000,28.5139532,77.3776665
Eato,"Mughlai, North Indian, Biryani, Chinese",700," Sector 50, Gurgaon",4.1,279,2311,https://www.zomato.com/ncr/eato-sector-50,"LG 01, Malibu Town, Sector 47, Near Sector 50, Gurgaon",919811000000,28.4217802,77.05246344
Kitchen Clicks,"North Indian, Chinese, Continental",1400," Indirapuram, Ghaziabad",4.1,162,9,https://www.zomato.com/ncr/kitchen-clicks-indirapuram-ghaziabad,"G-49, 56, Krishna Apra, D-Mall, Shakti Khand-2, Indirapuram, Ghaziabad",920000000000,28.64632848,77.37457026
Mocha Arthouse,"Cafe, North Indian, Continental, Beverages, Desserts, Fast Food",1400," DLF Promenade Mall, Vasant Kunj, New Delhi",4.1,1402,78,https://www.zomato.com/ncr/mocha-arthouse-vasant-kunj-new-delhi,"167, Ground Floor, DLF Promenade Mall, Vasant Kunj, New Delhi",917839000000,28.54299729,77.15606947
Utsav - Gourmet Cakes and Breads,"Bakery, Desserts, Continental",250," Shalimar Bagh, New Delhi",4.1,143,1082,https://www.zomato.com/ncr/utsav-gourmet-cakes-and-breads-shalimar-bagh-new-delhi,"House 165, Haiderpur Village, Shalimar Bagh, New Delhi",919812000000,28.723408,77.146201
Delhi Baking Company - JW Marriott New Delhi,"Bakery, Cafe, Fast Food, Healthy Food",2500," JW Marriott New Delhi, New Delhi",4.1,180,1,https://www.zomato.com/ncr/delhi-baking-company-jw-marriott-new-delhi-aerocity-new-delhi,"Asset Area 4, Hospitality District, Aerocity, New Delhi",911145000000,28.55327388,77.12208286
Cinch,"North Indian, Chinese, Continental, Thai, Lebanese, Mexican, Kebab",1500," Gaur Central  Mall, Raj Nagar, Ghaziabad",4.1,855,643,https://www.zomato.com/ncr/cinch-raj-nagar-ghaziabad,"J-1, Opposite Gaur Central Mall, RDC, Raj Nagar, Ghaziabad",918527000000,28.67396603,77.43955515
Bruxie,"Burger, Sandwich, Fast Food, Beverages, Desserts",900," Ambience Mall, DLF Phase 3, Gurgaon",4.1,158,56,https://www.zomato.com/ncr/bruxie-dlf-phase-3,"317 A, 3rd Floor, Ambience Mall, National Highway 8, DLF Phase 3, Gurgaon",911244000000,28.50272079,77.09729187
Instapizza,"Pizza, Fast Food",450," Sector 37, Gurgaon",4.1,506,5190,https://www.zomato.com/ncr/instapizza-sector-37,"Plot 15, Urban Estate, Near HP Salasar Gas, Sector 10, Near Sector 37, Gurgaon",919667000000,28.451955,77.004111
MOC - The American Restaurant,"Burger, Fast Food, Beverages",500," Mayur Vihar Phase 1, New Delhi",4.1,345,7528,https://www.zomato.com/ncr/moc-the-american-restaurant-mayur-vihar-new-delhi,"104/105, Gali 17, Pratap Nagar, Mayur Vihar Phase 1, New Delhi",917839000000,28.6044769,77.2927628
City Spicee,"North Indian, Chinese",600," NIT, Faridabad",4.1,476,8630,https://www.zomato.com/ncr/city-spicee-1-nit-faridabad,"3B/9, NIT 3, NIT, Faridabad",919651000000,28.39879331,77.29812663
Khalsa,"North Indian, Mughlai",600," Punjabi Bagh, New Delhi",4.1,334,4075,https://www.zomato.com/ncr/khalsa-punjabi-bagh-new-delhi,"6 & 7, New Janta Market, Club Road, Paschim Puri Chowk, Punjabi Bagh, New Delhi",919999000000,28.66682478,77.11726058
Saffron - Trident Gurgaon,"North Indian, South Indian, Kebab, Mughlai, Beverages, Desserts",3200," Trident, Udyog Vihar, Gurgaon",4.1,171,0,https://www.zomato.com/ncr/saffron-trident-gurgaon-udyog-vihar,"443, Phase 5, Udyog Vihar, Gurgaon",911242000000,28.50366864,77.0881784
Auntie Fung's - Asian Street Food,"Asian, Chinese, Thai, Burmese, Vietnamese, Japanese, Indonesian, Momos",1000," DLF Galleria, DLF Phase 4, Gurgaon",4.1,490,2101,https://www.zomato.com/ncr/auntie-fungs-asian-street-food-dlf-phase-4,"SF 11, Floor 1, DLF Galleria Market, Near Galleria Towers, DLF Phase 4, Gurgaon",919650000000,28.46763497,77.0813448
The Lo-cal Kitchen,"Cafe, Healthy Food, Salad, Wraps, Desserts, Sandwich",1200," Greater Kailash 1 (GK1), New Delhi",4.1,392,3318,https://www.zomato.com/ncr/the-lo-cal-kitchen-greater-kailash-gk-1-new-delhi,"R-21, Greater Kailash 1 (GK 1), New Delhi",911143000000,28.5480907,77.23945633
Gallery Café - Hyatt Place,"Cafe, Asian, North Indian, Desserts",1600," Hyatt Place Gurgaon, Gurgaon",4.1,279,40,https://www.zomato.com/ncr/gallery-caf-hyatt-place-udyog-vihar,"Hyatt Place, 15/1, Old Delhi - Gurgaon Road, Sector 18, Udyog Vihar, Gurgaon",917042000000,28.50065093,77.0658309
Champaran Meat House,"North Indian, Mughlai",300," Laxmi Nagar, New Delhi",4.1,454,1500,https://www.zomato.com/ncr/champaran-meat-house-laxmi-nagar-new-delhi,"D 324, Gali 12, Near Red Light, Laxmi Nagar, New Delhi",919999000000,28.6304326,77.27602053
Mogli's Coffee,"Italian, Continental, Sandwich, Beverages, Cafe, Desserts",500," PVR City Centre Mall, MG Road, Gurgaon",4.1,270,724,https://www.zomato.com/ncr/moglis-coffee-mg-road,"Shop 219, 2nd Floor, PVR City Centre Mall, MG Road, Gurgaon",911244000000,28.47926346,77.08083149
Punjabi Dhaba,North Indian,400," Rohini, New Delhi",4.1,366,75,https://www.zomato.com/ncr/punjabi-dhaba-2-rohini-new-delhi,"Shop 6/16, CSC-5, Opposite Veera Jain Hospital, Sector 11, Rohini, New Delhi",911128000000,28.73143869,77.10968502
The Chow,"Chinese, Thai, Momos",600," Rohini, New Delhi",4.1,295,1272,https://www.zomato.com/ncr/the-chow-rohini-new-delhi,"Shop 32, Park Plaza Market, CSC 6, Sector 9, Rohini, New Delhi",918506000000,28.71804035,77.12571658
Sparrows At Home Cafe,"Cafe, Desserts, Fast Food, Beverages, Pizza, Sandwich, Salad",650," Hajipur, Noida",4.1,297,41,https://www.zomato.com/ncr/sparrows-at-home-cafe-hajipur-noida,"KM-01, 1st Floor, Hajipur Market, Sector 104, Hajipur, Noida",918447000000,28.54081218,77.36830059
Hot & Crusty,"Fast Food, Desserts, Beverages",450," Narela, New Delhi",4.1,363,2504,https://www.zomato.com/ncr/hot-crusty-narela-new-delhi,"239/136, Vijay Nagar, Narela, New Delhi",920000000000,28.85233489,77.08816063
The Flashback,"Italian, Chinese, Continental, American",700," Rajendra Place, New Delhi",4.1,932,12800,https://www.zomato.com/ncr/the-flashback-rajendra-place-new-delhi,"G-1, Ground Floor, Rattan Jyoti Building, Rajendra Place, New Delhi",919719000000,28.64441109,77.1786499
Excuse Me Boss,"North Indian, Chinese, European, Fast Food, Continental",1800," MGF Metropolitan Mall, Saket, New Delhi",4.1,739,62,https://www.zomato.com/ncr/excuse-me-boss-saket-new-delhi,"33, Ground Floor, MGF Metropolitan, Saket, New Delhi",918800000000,28.52943554,77.22011592
Wangchuk's Tibetan Kitchen,"Tibetan, Chinese, Momos",800," Rodeo Drive, Sector 49, Gurgaon, Gurgaon",4.1,253,2468,https://www.zomato.com/ncr/wangchuks-tibetan-kitchen-sector-49,"DG 33, Ground Floor, Rodeo Drive, Sector 49, Delhi NCR, Delhi NCR",917678000000,28.42005936,77.05177344
Zarra Si Biryani,"Biryani, North Indian, Mughlai",800," Baani Square, Sector 50, Gurgaon",4.1,364,1542,https://www.zomato.com/zarrasibiryani,"S 42, Baani Square, C Block, Sector 50, Gurgaon",919206000000,28.42544973,77.05719821
For God's Cake,Bakery,300," Gujranwala Town, New Delhi",4.1,1133,3778,https://www.zomato.com/ncr/for-gods-cake-gujranwala-town-new-delhi,"B--181/2, Derawal Nagar, Gujranwala Town, New Delhi",919818000000,28.701242,77.189705
Jain Coffee House,Fast Food,400," Chandni Chowk, New Delhi",4.1,310,2,https://www.zomato.com/ncr/jain-coffee-house-chandni-chowk-new-delhi,"4013, Ballimaran Road, Raghuganj, Near PNB ATM, Chawri Bazar, New Delhi",919315000000,28.65045359,77.22942553
Play Pizza,"Italian, Fast Food, Beverages, Desserts, Salad, Pasta, Pizza",450," Laxmi Nagar, New Delhi",4.1,635,10600,https://www.zomato.com/playpizzaindia,"Shop 2, DDA Market, Opposite V3S Mall, Laxmi Nagar, New Delhi",911142000000,28.63511186,77.28818603
New Sher A Punjab,North Indian,400," DLF Phase 3, Gurgaon",4.1,358,4206,https://www.zomato.com/ncr/new-sher-a-punjab-dlf-phase-3,"50/1, U Block, DLF Phase 3, Gurgaon",919811000000,28.491556,77.095278
Gourmet Nirvana,"Pizza, Italian, Sandwich, Fast Food, Beverages, Burger",650," Sector 37, Noida",4.1,140,571,https://www.zomato.com/ncr/gourmet-nirvana-sector-37-noida,"Shop 10, E Block Market, Sector 36, Near Sector 37, Noida",919999000000,28.56953753,77.34757785
THC - The Hunger Cartel,"Burger, Pizza, Fast Food, Beverages, Continental, Italian, Lebanese",1200," Shahpur Jat, New Delhi",4.1,371,2036,https://www.zomato.com/ncr/thc-the-hunger-cartel-shahpur-jat-new-delhi,"2nd Floor, Building 4 A, Siri Fort, Shahpur Jat, New Delhi
",918447000000,28.54935857,77.21191507
Oh My Gopala,"North Indian, Chinese, Street Food, Biryani",1000," Connaught Place, New Delhi",4.1,300,54,https://www.zomato.com/ncr/oh-my-gopala-connaught-place-new-delhi,"G9, Marina Arcade, Outer Circle, Connaught Place, New Delhi",918448000000,28.63386151,77.21688084
Moets Coco Palm,"South Indian, Chettinad, Kerala, Andhra, Seafood, Desserts, Beverages",800," PVR City Centre Mall, MG Road, Gurgaon",4.1,404,1904,https://www.zomato.com/ncr/moets-coco-palm-mg-road,"204, 2nd Floor, PVR City Centre Mall, MG Road, Gurgaon",911244000000,28.47942378,77.08094012
Cafe Garage Inc.,"Chinese, South Indian, Biryani",700," Safdarjung, New Delhi",4.1,158,7,https://www.zomato.com/ncr/cafe-garage-inc-1-safdarjung-new-delhi,"111, Ground Floor, Humayunpur, Near NCC Gate, Safdarjung, New Delhi",919911000000,28.56079312,77.19365057
Swad-E-Lazeez,"North Indian, Chinese, Mughlai, Biryani",700," Amrapali Leisure Valley, Greater Noida",4.1,279,3971,https://www.zomato.com/ncr/swad-e-lazeez-2-amrapali-leisure-valley-greater-noida,"Shop 13, GH 02, Lower Ground Floor, Tech Zone 4, Amrapali Leisure Valley, Greater Noida",919873000000,28.58679484,77.43800953
Mealodrama Modern Bistro,"North Indian, Chinese, Continental, Fast Food, Mughlai",1200," Rajouri Garden, New Delhi",4.1,1423,68,https://www.zomato.com/ncr/mealodrama-modern-bistro-rajouri-garden-new-delhi,"A-6, 2nd Floor, Vishal Enclave, Rajouri Garden, New Delhi",919599000000,28.64740538,77.11920988
The Shahi Foods,North Indian,350," Shahdara, New Delhi",4.1,430,2228,https://www.zomato.com/ncr/the-shahi-foods-shahdara-new-delhi,"24, Double Storey, Kabool Nagar, Shahdara, New Delhi",919872000000,28.67617956,77.29041897
"Squire- ""Shudhh Khao Shudhh Khilao""","North Indian, Chinese, Fast Food",500," Sector 72, Noida",4.1,354,523,https://www.zomato.com/ncr/squire-shudhh-khao-shudhh-khilao-sector-72-noida,"Shop 5, Plot A1, Sorkha, Near Janta MIG Flats, Sector 115, Near Sector 72, Noida",920000000000,28.57738,77.40072
Five Star Dhaba,Mughlai,500," Paschim Vihar, New Delhi",4.1,712,11200,https://www.zomato.com/ncr/five-star-dhaba-paschim-vihar-new-delhi,"24, GH-10, DDA Market, Outer Ring Road, Sunder Vihar, Near Paschim Vihar, New Delhi",918527000000,28.66440306,77.09159352
